lat,lon,ele,time,level1,level2,level3
51.592306,-0.94974,166.608067,2022-08-07T10:33:25.226Z,6378266.608067,166.608067,57.13808300000001
51.592296,-0.949909,167.592927,2022-08-07T10:33:32.230Z,6378267.592927,167.592927,58.12294300000001
51.592304,-0.950074,168.553056,2022-08-07T10:33:41.230Z,6378268.553056,168.553056,59.083072
51.592323,-0.950226,169.452529,2022-08-07T10:33:49.233Z,6378269.452529,169.452529,59.982545
51.592284,-0.950367,170.347924,2022-08-07T10:34:00.226Z,6378270.347924,170.347924,60.87794000000001
51.592306,-0.950508,171.191314,2022-08-07T10:34:06.230Z,6378271.191314,171.191314,61.72133000000001
51.59234,-0.950657,172.112174,2022-08-07T10:34:14.227Z,6378272.112174,172.112174,62.642190000000014
51.592374,-0.950799,172.995026,2022-08-07T10:34:21.229Z,6378272.995026,172.995026,63.525042
51.592407,-0.950938,173.858283,2022-08-07T10:34:30.228Z,6378273.858283,173.858283,64.388299
51.592435,-0.951101,174.839379,2022-08-07T10:34:48.234Z,6378274.839379,174.839379,65.36939500000001
51.592472,-0.951245,175.743397,2022-08-07T10:34:54.232Z,6378275.743397,175.743397,66.27341299999999
51.592506,-0.951382,176.599244,2022-08-07T10:35:01.232Z,6378276.599244,176.599244,67.12926
51.592519,-0.951535,177.495105,2022-08-07T10:35:09.231Z,6378277.495105,177.495105,68.025121
51.592542,-0.951684,178.385781,2022-08-07T10:35:16.225Z,6378278.385781,178.385781,68.91579700000001
51.592575,-0.95182,179.2328,2022-08-07T10:35:23.226Z,6378279.2328,179.2328,69.762816
51.592607,-0.951956,180.076467,2022-08-07T10:35:31.234Z,6378280.076467,180.076467,70.60648300000001
51.592649,-0.952378,182.883435,2022-08-07T10:36:13.229Z,6378282.883435,182.883435,73.413451
51.592687,-0.95254,184.036783,2022-08-07T10:36:19.226Z,6378284.036783,184.036783,74.56679900000002
51.592717,-0.952687,185.067348,2022-08-07T10:36:25.229Z,6378285.067348,185.067348,75.59736400000001
51.592685,-0.952829,186.073436,2022-08-07T10:36:35.213Z,6378286.073436,186.073436,76.60345199999999
51.592675,-0.952993,187.171002,2022-08-07T10:36:43.235Z,6378287.171002,187.171002,77.70101799999999
51.592686,-0.953143,188.17701,2022-08-07T10:36:53.225Z,6378288.17701,188.17701,78.707026
51.592743,-0.953279,189.269697,2022-08-07T10:37:00.224Z,6378289.269697,189.269697,79.79971300000001
51.592775,-0.95342,190.269525,2022-08-07T10:37:10.238Z,6378290.269525,190.269525,80.79954099999999
51.5928,-0.953572,191.316794,2022-08-07T10:37:18.235Z,6378291.316794,191.316794,81.84680999999999
51.592808,-0.953721,192.312901,2022-08-07T10:37:23.232Z,6378292.312901,192.312901,82.84291700000001
51.592837,-0.953859,193.283204,2022-08-07T10:37:31.228Z,6378293.283204,193.283204,83.81322000000002
51.592842,-0.954022,194.37018,2022-08-07T10:37:38.232Z,6378294.37018,194.37018,84.90019600000001
51.592817,-0.954161,195.334001,2022-08-07T10:37:47.242Z,6378295.334001,195.334001,85.864017
51.592844,-0.954311,196.374159,2022-08-07T10:38:05.231Z,6378296.374159,196.374159,86.904175
51.592809,-0.95446,197.435138,2022-08-07T10:38:16.239Z,6378297.435138,197.435138,87.965154
51.592856,-0.95459,198.436946,2022-08-07T10:38:23.215Z,6378298.436946,198.436946,88.96696200000001
51.592922,-0.954695,199.43182,2022-08-07T10:38:29.227Z,6378299.43182,199.43182,89.96183599999999
51.592962,-0.954838,200.070681,2022-08-07T10:38:38.234Z,6378300.070681,200.070681,90.60069700000001
51.592991,-0.954979,200.587285,2022-08-07T10:38:45.242Z,6378300.587285,200.587285,91.11730100000001
51.592967,-0.955133,201.139523,2022-08-07T10:38:53.227Z,6378301.139523,201.139523,91.669539
51.592974,-0.955288,201.680065,2022-08-07T10:39:02.214Z,6378301.680065,201.680065,92.21008100000002
51.593001,-0.955427,202.186616,2022-08-07T10:39:08.237Z,6378302.186616,202.186616,92.71663199999999
51.593054,-0.955552,202.712999,2022-08-07T10:39:14.225Z,6378302.712999,202.712999,93.243015
51.593128,-0.955641,203.230181,2022-08-07T10:39:20.254Z,6378303.230181,203.230181,93.76019699999999
51.593044,-0.955729,203.791307,2022-08-07T10:39:29.224Z,6378303.791307,203.791307,94.32132299999999
51.593055,-0.955877,204.30975,2022-08-07T10:39:45.225Z,6378304.30975,204.30975,94.83976600000001
51.592998,-0.955993,204.824173,2022-08-07T10:39:55.218Z,6378304.824173,204.824173,95.354189
51.593004,-0.956142,205.343511,2022-08-07T10:40:04.217Z,6378305.343511,205.343511,95.87352700000001
51.593005,-0.956304,205.907006,2022-08-07T10:40:17.219Z,6378305.907006,205.907006,96.437022
51.593038,-0.956443,206.424574,2022-08-07T10:40:24.227Z,6378306.424574,206.424574,96.95459000000001
51.593068,-0.956587,206.952846,2022-08-07T10:40:32.228Z,6378306.952846,206.952846,97.482862
51.593091,-0.956741,207.503748,2022-08-07T10:40:40.218Z,6378307.503748,207.503748,98.033764
51.593054,-0.956881,208.032926,2022-08-07T10:40:47.231Z,6378308.032926,208.032926,98.562942
51.593026,-0.957025,208.557745,2022-08-07T10:40:55.225Z,6378308.557745,208.557745,99.08776100000001
51.593089,-0.95713,209.065475,2022-08-07T10:41:09.220Z,6378309.065475,209.065475,99.595491
51.593063,-0.957269,209.570382,2022-08-07T10:41:16.214Z,6378309.570382,209.570382,100.100398
51.593108,-0.957397,210.247931,2022-08-07T10:41:35.226Z,6378310.247931,210.247931,100.777947
51.593092,-0.957561,211.074631,2022-08-07T10:41:46.227Z,6378311.074631,211.074631,101.60464700000001
51.593152,-0.957673,211.811103,2022-08-07T10:41:55.225Z,6378311.811103,211.811103,102.341119
51.593229,-0.957766,212.582757,2022-08-07T10:42:07.213Z,6378312.582757,212.582757,103.11277299999999
51.593285,-0.957884,213.322213,2022-08-07T10:42:16.218Z,6378313.322213,213.322213,103.85222900000001
51.593307,-0.958027,214.055836,2022-08-07T10:42:25.214Z,6378314.055836,214.055836,104.585852
51.593366,-0.958465,216.287671,2022-08-07T10:43:04.215Z,6378316.287671,216.287671,106.81768699999999
51.593355,-0.958611,217.020048,2022-08-07T10:43:12.228Z,6378317.020048,217.020048,107.550064
51.593337,-0.958776,217.854286,2022-08-07T10:43:20.250Z,6378317.854286,217.854286,108.384302
51.593289,-0.958914,218.641879,2022-08-07T10:43:25.232Z,6378318.641879,218.641879,109.17189499999999
51.593284,-0.959078,219.459549,2022-08-07T10:43:31.217Z,6378319.459549,219.459549,109.98956500000001
51.59322,-0.959187,220.206421,2022-08-07T10:43:39.228Z,6378320.206421,220.206421,110.73643700000001
51.593394,-0.959198,221.602265,2022-08-07T10:46:25.231Z,6378321.602265,221.602265,112.13228099999999
51.593305,-0.959253,222.366449,2022-08-07T10:46:30.236Z,6378322.366449,222.366449,112.89646499999999
51.593213,-0.959354,223.259097,2022-08-07T10:46:36.230Z,6378323.259097,223.259097,113.789113
51.593142,-0.959474,224.084329,2022-08-07T10:46:41.237Z,6378324.084329,224.084329,114.614345
51.593098,-0.95961,224.410839,2022-08-07T10:46:47.227Z,6378324.410839,224.410839,114.94085500000001
51.593054,-0.959754,224.733276,2022-08-07T10:46:52.227Z,6378324.733276,224.733276,115.26329199999999
51.593032,-0.959904,225.04295,2022-08-07T10:46:58.262Z,6378325.04295,225.04295,115.572966
51.593031,-0.960051,225.338329,2022-08-07T10:47:03.231Z,6378325.338329,225.338329,115.86834499999999
51.593032,-0.960204,225.645763,2022-08-07T10:47:08.231Z,6378325.645763,225.645763,116.17577899999999
51.593009,-0.960356,225.9601,2022-08-07T10:47:13.213Z,6378325.9601,225.9601,116.49011600000001
51.592952,-0.9605,226.303174,2022-08-07T10:47:18.237Z,6378326.303174,226.303174,116.83319000000002
51.592949,-0.960653,226.610745,2022-08-07T10:47:23.229Z,6378326.610745,226.610745,117.14076100000001
51.592946,-0.960828,226.9625,2022-08-07T10:47:28.236Z,6378326.9625,226.9625,117.49251600000001
51.592945,-0.960984,227.275962,2022-08-07T10:47:32.228Z,6378327.275962,227.275962,117.805978
51.592939,-0.96115,227.610064,2022-08-07T10:47:36.234Z,6378327.610064,227.610064,118.14008
51.592912,-0.961313,227.949016,2022-08-07T10:47:41.234Z,6378327.949016,227.949016,118.479032
51.592936,-0.961454,228.242764,2022-08-07T10:47:46.236Z,6378328.242764,228.242764,118.77278
51.592945,-0.961603,228.543556,2022-08-07T10:47:50.227Z,6378328.543556,228.543556,119.073572
51.592946,-0.961752,228.842954,2022-08-07T10:47:54.217Z,6378328.842954,228.842954,119.37297
51.592951,-0.961906,229.152803,2022-08-07T10:47:58.234Z,6378329.152803,229.152803,119.68281900000001
51.592954,-0.962052,229.446316,2022-08-07T10:48:02.233Z,6378329.446316,229.446316,119.976332
51.592941,-0.962228,229.802437,2022-08-07T10:48:07.229Z,6378329.802437,229.802437,120.332453
51.592911,-0.962398,230.058248,2022-08-07T10:48:12.219Z,6378330.058248,230.058248,120.588264
51.592883,-0.96257,230.257905,2022-08-07T10:48:17.229Z,6378330.257905,230.257905,120.787921
51.592858,-0.96272,230.432294,2022-08-07T10:48:21.226Z,6378330.432294,230.432294,120.96231000000002
51.592839,-0.962866,230.599794,2022-08-07T10:48:25.262Z,6378330.599794,230.599794,121.12981
51.592816,-0.963007,230.763488,2022-08-07T10:48:29.231Z,6378330.763488,230.763488,121.293504
51.592797,-0.963172,230.95192,2022-08-07T10:48:33.234Z,6378330.95192,230.95192,121.481936
51.592781,-0.963342,231.144989,2022-08-07T10:48:37.227Z,6378331.144989,231.144989,121.67500500000001
51.592759,-0.963496,231.322427,2022-08-07T10:48:41.228Z,6378331.322427,231.322427,121.85244300000001
51.592723,-0.96366,231.517739,2022-08-07T10:48:46.234Z,6378331.517739,231.517739,122.04775500000001
51.592666,-0.963809,231.714226,2022-08-07T10:48:51.231Z,6378331.714226,231.714226,122.244242
51.592607,-0.963945,231.900489,2022-08-07T10:48:56.232Z,6378331.900489,231.900489,122.430505
51.592544,-0.964062,232.074348,2022-08-07T10:49:01.227Z,6378332.074348,232.074348,122.60436399999999
51.592472,-0.964155,232.241205,2022-08-07T10:49:08.216Z,6378332.241205,232.241205,122.77122100000001
51.5924,-0.964268,232.422965,2022-08-07T10:49:13.225Z,6378332.422965,232.422965,122.95298100000001
51.592334,-0.964403,232.615866,2022-08-07T10:49:18.231Z,6378332.615866,232.615866,123.14588200000001
51.592258,-0.964521,232.806724,2022-08-07T10:49:23.225Z,6378332.806724,232.806724,123.33674
51.592197,-0.964655,232.993264,2022-08-07T10:49:27.227Z,6378332.993264,232.993264,123.52328000000001
51.592169,-0.964797,233.160556,2022-08-07T10:49:31.229Z,6378333.160556,233.160556,123.69057200000002
51.592176,-0.964963,232.534232,2022-08-07T10:49:37.216Z,6378332.534232,232.534232,123.064248
51.592124,-0.964825,231.816305,2022-08-07T10:49:56.220Z,6378331.816305,231.816305,122.346321
51.592033,-0.964869,231.135994,2022-08-07T10:50:00.227Z,6378331.135994,231.135994,121.66601000000001
51.591947,-0.964922,230.476654,2022-08-07T10:50:05.216Z,6378330.476654,230.476654,121.00667
51.591874,-0.965028,229.772735,2022-08-07T10:50:10.229Z,6378329.772735,229.772735,120.30275100000001
51.591806,-0.965163,228.999659,2022-08-07T10:50:14.232Z,6378328.999659,228.999659,119.52967500000001
51.591707,-0.965265,228.158056,2022-08-07T10:50:18.210Z,6378328.158056,228.158056,118.68807199999999
51.591623,-0.965372,227.39108,2022-08-07T10:50:22.229Z,6378327.39108,227.39108,117.92109599999999
51.591546,-0.965448,226.744372,2022-08-07T10:50:26.229Z,6378326.744372,226.744372,117.274388
51.59147,-0.965535,226.076641,2022-08-07T10:50:31.227Z,6378326.076641,226.076641,116.606657
51.591399,-0.965627,225.424034,2022-08-07T10:50:36.227Z,6378325.424034,225.424034,115.95405000000001
51.591322,-0.965723,224.726684,2022-08-07T10:50:42.212Z,6378324.726684,224.726684,115.25670000000001
51.591226,-0.965792,223.97392,2022-08-07T10:50:47.234Z,6378323.97392,223.97392,114.503936
51.59114,-0.96588,223.244278,2022-08-07T10:50:53.227Z,6378323.244278,223.244278,113.77429400000001
51.591054,-0.965964,222.524024,2022-08-07T10:50:59.216Z,6378322.524024,222.524024,113.05404
51.590958,-0.966012,221.804275,2022-08-07T10:51:09.227Z,6378321.804275,221.804275,112.334291
51.59086,-0.966074,221.05035,2022-08-07T10:51:32.211Z,6378321.05035,221.05035,111.58036600000001
51.590771,-0.966104,220.399296,2022-08-07T10:51:40.212Z,6378320.399296,220.399296,110.929312
51.590679,-0.966146,219.347899,2022-08-07T10:51:49.227Z,6378319.347899,219.347899,109.87791500000002
51.590579,-0.966181,218.160366,2022-08-07T10:51:55.226Z,6378318.160366,218.160366,108.69038200000001
51.590487,-0.966195,217.088023,2022-08-07T10:52:02.221Z,6378317.088023,217.088023,107.618039
51.590382,-0.966209,215.865413,2022-08-07T10:52:09.226Z,6378315.865413,215.865413,106.395429
51.59028,-0.966251,214.643672,2022-08-07T10:52:15.228Z,6378314.643672,214.643672,105.17368800000001
51.590193,-0.966303,213.566752,2022-08-07T10:52:21.214Z,6378313.566752,213.566752,104.09676800000001
51.590103,-0.966312,212.520364,2022-08-07T10:52:27.233Z,6378312.520364,212.520364,103.05038
51.590004,-0.966337,211.3575,2022-08-07T10:52:34.216Z,6378311.3575,211.3575,101.88751599999999
51.589912,-0.966409,210.170411,2022-08-07T10:52:42.226Z,6378310.170411,210.170411,100.700427
51.589825,-0.966456,209.105502,2022-08-07T10:52:48.222Z,6378309.105502,209.105502,99.635518
51.589732,-0.966489,208.000402,2022-08-07T10:52:55.226Z,6378308.000402,208.000402,98.53041800000001
51.589642,-0.966532,206.910988,2022-08-07T10:53:01.213Z,6378306.910988,206.910988,97.441004
51.589554,-0.966615,205.727411,2022-08-07T10:53:09.228Z,6378305.727411,205.727411,96.25742699999999
51.589465,-0.966643,204.675098,2022-08-07T10:53:17.226Z,6378304.675098,204.675098,95.205114
51.58938,-0.966698,203.612024,2022-08-07T10:53:25.225Z,6378303.612024,203.612024,94.14204
51.589287,-0.966725,202.515422,2022-08-07T10:53:30.227Z,6378302.515422,202.515422,93.045438
51.58919,-0.966772,201.339921,2022-08-07T10:53:35.212Z,6378301.339921,201.339921,91.86993700000001
51.589102,-0.966844,200.194392,2022-08-07T10:53:41.226Z,6378300.194392,200.194392,90.724408
51.588993,-0.966894,198.753327,2022-08-07T10:53:49.225Z,6378298.753327,198.753327,89.28334300000002
51.588902,-0.966948,197.372425,2022-08-07T10:53:53.215Z,6378297.372425,197.372425,87.902441
51.588822,-0.967051,195.913806,2022-08-07T10:53:57.225Z,6378295.913806,195.913806,86.443822
51.588735,-0.967129,194.495899,2022-08-07T10:54:03.213Z,6378294.495899,194.495899,85.02591500000001
51.588639,-0.967163,193.09636,2022-08-07T10:54:08.226Z,6378293.09636,193.09636,83.62637600000001
51.588548,-0.967255,191.566314,2022-08-07T10:54:13.227Z,6378291.566314,191.566314,82.09633000000001
51.588468,-0.967358,190.10769,2022-08-07T10:54:19.214Z,6378290.10769,190.10769,80.637706
51.588375,-0.967425,188.65697,2022-08-07T10:54:24.216Z,6378288.65697,188.65697,79.186986
51.588267,-0.96747,187.068585,2022-08-07T10:54:29.213Z,6378287.068585,187.068585,77.59860100000002
51.588165,-0.967503,185.587269,2022-08-07T10:54:35.211Z,6378285.587269,185.587269,76.117285
51.588064,-0.967547,184.097494,2022-08-07T10:54:40.227Z,6378284.097494,184.097494,74.62751000000002
51.587971,-0.967579,182.743448,2022-08-07T10:54:45.228Z,6378282.743448,182.743448,73.273464
51.587877,-0.967612,181.373617,2022-08-07T10:54:50.215Z,6378281.373617,181.373617,71.903633
51.587781,-0.967648,179.970168,2022-08-07T10:54:56.226Z,6378279.970168,179.970168,70.500184
51.587679,-0.96769,178.471128,2022-08-07T10:55:02.224Z,6378278.471128,178.471128,69.001144
51.587579,-0.967695,177.04665,2022-08-07T10:55:10.226Z,6378277.04665,177.04665,67.576666
51.587484,-0.967709,175.688391,2022-08-07T10:55:16.227Z,6378275.688391,175.688391,66.218407
51.587382,-0.967722,174.231578,2022-08-07T10:55:23.212Z,6378274.231578,174.231578,64.76159400000002
51.587281,-0.967761,173.155777,2022-08-07T10:55:30.211Z,6378273.155777,173.155777,63.685793000000004
51.587183,-0.967798,172.261425,2022-08-07T10:55:36.211Z,6378272.261425,172.261425,62.791441000000006
51.58709,-0.967785,171.432022,2022-08-07T10:55:46.212Z,6378271.432022,171.432022,61.96203799999999
51.586998,-0.967804,170.607913,2022-08-07T10:55:52.216Z,6378270.607913,170.607913,61.137929
51.586904,-0.967825,169.764728,2022-08-07T10:55:58.212Z,6378269.764728,169.764728,60.294743999999994
51.58681,-0.967852,168.916355,2022-08-07T10:56:06.226Z,6378268.916355,168.916355,59.44637100000001
51.586706,-0.967873,167.985086,2022-08-07T10:56:12.226Z,6378267.985086,167.985086,58.515102
51.586609,-0.96789,167.118159,2022-08-07T10:56:16.214Z,6378267.118159,167.118159,57.648174999999995
51.586518,-0.967885,166.309166,2022-08-07T10:56:20.223Z,6378266.309166,166.309166,56.83918200000001
51.586427,-0.967877,165.499438,2022-08-07T10:56:23.227Z,6378265.499438,165.499438,56.029454
51.586331,-0.967884,164.645617,2022-08-07T10:56:26.233Z,6378264.645617,164.645617,55.17563299999999
51.58624,-0.967891,163.836171,2022-08-07T10:56:29.228Z,6378263.836171,163.836171,54.36618700000001
51.586149,-0.967884,163.026726,2022-08-07T10:56:32.229Z,6378263.026726,163.026726,53.556742
51.586053,-0.967894,162.171994,2022-08-07T10:56:35.229Z,6378262.171994,162.171994,52.702010000000016
51.585946,-0.967915,161.214272,2022-08-07T10:56:39.224Z,6378261.214272,161.214272,51.744288
51.585846,-0.967926,160.323713,2022-08-07T10:56:43.213Z,6378260.323713,160.323713,50.853729
51.585753,-0.967914,159.494769,2022-08-07T10:56:48.228Z,6378259.494769,159.494769,50.024784999999994
51.585651,-0.967965,158.545786,2022-08-07T10:56:53.230Z,6378258.545786,158.545786,49.075801999999996
51.585558,-0.967971,157.902803,2022-08-07T10:56:58.222Z,6378257.902803,157.902803,48.43281900000001
51.585452,-0.967976,158.345099,2022-08-07T10:57:03.221Z,6378258.345099,158.345099,48.87511500000001
51.585369,-0.967916,158.724594,2022-08-07T10:57:24.226Z,6378258.724594,158.724594,49.25461
51.585144,-0.967683,159.840507,2022-08-07T11:07:00.243Z,6378259.840507,159.840507,50.370523000000006
51.58505,-0.967587,160.304839,2022-08-07T11:07:04.228Z,6378260.304839,160.304839,50.83485499999999
51.584979,-0.967488,160.69665,2022-08-07T11:07:08.223Z,6378260.69665,160.69665,51.22666600000001
51.584914,-0.967381,161.084451,2022-08-07T11:07:14.226Z,6378261.084451,161.084451,51.614467000000005
51.584831,-0.967311,161.475281,2022-08-07T11:07:36.222Z,6378261.475281,161.475281,52.005297
51.58475,-0.967238,161.862481,2022-08-07T11:07:43.252Z,6378261.862481,161.862481,52.392497000000006
51.584658,-0.967212,162.252067,2022-08-07T11:07:51.223Z,6378262.252067,162.252067,52.782083000000014
51.584558,-0.967203,162.6698,2022-08-07T11:08:00.220Z,6378262.6698,162.6698,53.19981600000001
51.584462,-0.967188,163.07208,2022-08-07T11:08:15.214Z,6378263.07208,163.07208,53.602096
51.584219,-0.967722,164.787421,2022-08-07T11:12:46.236Z,6378264.787421,164.787421,55.317437
51.584163,-0.967861,165.216745,2022-08-07T11:12:50.223Z,6378265.216745,165.216745,55.74676100000001
51.584093,-0.968013,165.826683,2022-08-07T11:12:54.226Z,6378265.826683,165.826683,56.356699000000006
51.584038,-0.968131,166.335555,2022-08-07T11:12:57.230Z,6378266.335555,166.335555,56.865571
51.583947,-0.968234,166.95322,2022-08-07T11:13:01.230Z,6378266.95322,166.95322,57.48323599999999
51.58385,-0.968321,167.569742,2022-08-07T11:13:08.214Z,6378267.569742,167.569742,58.099757999999994
51.583779,-0.96842,168.091303,2022-08-07T11:13:22.216Z,6378268.091303,168.091303,58.621319000000014
51.583727,-0.968566,168.671847,2022-08-07T11:13:35.219Z,6378268.671847,168.671847,59.20186300000002
51.583656,-0.968665,169.193409,2022-08-07T11:13:41.222Z,6378269.193409,169.193409,59.723425000000006
51.583586,-0.96876,169.701783,2022-08-07T11:13:46.226Z,6378269.701783,169.701783,60.23179900000001
51.583547,-0.968899,170.227926,2022-08-07T11:13:51.227Z,6378270.227926,170.227926,60.757942
51.583489,-0.969043,170.819936,2022-08-07T11:13:55.224Z,6378270.819936,170.819936,61.349952000000016
51.583426,-0.969182,171.413471,2022-08-07T11:14:00.213Z,6378271.413471,171.413471,61.94348699999999
51.583429,-0.969358,172.020868,2022-08-07T11:14:05.218Z,6378272.020868,172.020868,62.55088400000001
51.583413,-0.969517,172.576537,2022-08-07T11:14:08.226Z,6378272.576537,172.576537,63.106553000000005
51.583379,-0.969659,173.101522,2022-08-07T11:14:11.226Z,6378273.101522,173.101522,63.63153799999999
51.583322,-0.969798,173.676059,2022-08-07T11:14:14.222Z,6378273.676059,173.676059,64.20607500000001
51.583262,-0.96993,174.240271,2022-08-07T11:14:18.225Z,6378274.240271,174.240271,64.77028700000001
51.583194,-0.970055,174.81341,2022-08-07T11:14:22.219Z,6378274.81341,174.81341,65.34342600000001
51.583116,-0.970146,175.38101,2022-08-07T11:14:28.213Z,6378275.38101,175.38101,65.911026
51.583047,-0.970248,176.931741,2022-08-07T11:14:47.214Z,6378276.931741,176.931741,67.46175699999999
51.583003,-0.970831,182.971807,2022-08-07T11:15:44.230Z,6378282.971807,182.971807,73.50182300000002
51.582966,-0.970969,184.517587,2022-08-07T11:15:52.228Z,6378284.517587,184.517587,75.047603
51.582952,-0.971139,186.281284,2022-08-07T11:15:58.227Z,6378286.281284,186.281284,76.8113
51.58289,-0.971246,187.785976,2022-08-07T11:16:02.211Z,6378287.785976,187.785976,78.31599200000001
51.582888,-0.971409,189.46272,2022-08-07T11:16:11.233Z,6378289.46272,189.46272,79.992736
51.582841,-0.97155,191.10835,2022-08-07T11:16:18.215Z,6378291.10835,191.10835,81.638366
51.582802,-0.971682,192.611591,2022-08-07T11:16:32.212Z,6378292.611591,192.611591,83.14160700000001
51.582818,-0.972166,197.596467,2022-08-07T11:21:36.248Z,6378297.596467,197.596467,88.126483
51.582843,-0.972318,199.213589,2022-08-07T11:21:49.234Z,6378299.213589,199.213589,89.74360500000002
51.582789,-0.972446,200.804779,2022-08-07T11:21:59.216Z,6378300.804779,200.804779,91.334795
51.582722,-0.972554,202.374349,2022-08-07T11:22:09.226Z,6378302.374349,202.374349,92.904365
51.582662,-0.972665,203.887459,2022-08-07T11:22:21.230Z,6378303.887459,203.887459,94.41747500000001
51.582587,-0.972778,205.242168,2022-08-07T11:22:28.227Z,6378305.242168,205.242168,95.772184
51.58252,-0.972902,205.729869,2022-08-07T11:22:35.277Z,6378305.729869,205.729869,96.25988500000001
51.582539,-0.973047,206.169687,2022-08-07T11:22:42.218Z,6378306.169687,206.169687,96.69970300000001
51.582452,-0.973106,206.620618,2022-08-07T11:23:02.211Z,6378306.620618,206.620618,97.15063400000001
51.582387,-0.973512,207.864963,2022-08-07T11:23:50.229Z,6378307.864963,207.864963,98.39497899999999
51.582341,-0.973641,208.306394,2022-08-07T11:23:58.213Z,6378308.306394,208.306394,98.83641000000001
51.582283,-0.973767,208.77179,2022-08-07T11:24:05.228Z,6378308.77179,208.77179,99.30180600000001
51.582263,-0.973928,209.259088,2022-08-07T11:24:12.224Z,6378309.259088,209.259088,99.789104
51.582237,-0.974075,209.71271,2022-08-07T11:24:20.223Z,6378309.71271,209.71271,100.24272599999999
51.582097,-0.974495,211.127289,2022-08-07T11:28:20.229Z,6378311.127289,211.127289,101.657305
51.582032,-0.974597,211.560919,2022-08-07T11:28:25.212Z,6378311.560919,211.560919,102.09093500000002
51.58197,-0.974723,212.037937,2022-08-07T11:28:31.226Z,6378312.037937,212.037937,102.567953
51.581771,-0.975263,213.832677,2022-08-07T11:29:54.244Z,6378313.832677,213.832677,104.362693
51.58171,-0.975391,214.153823,2022-08-07T11:29:58.232Z,6378314.153823,214.153823,104.68383899999999
51.581658,-0.975544,214.501011,2022-08-07T11:30:03.226Z,6378314.501011,214.501011,105.03102700000001
51.581616,-0.975715,214.867081,2022-08-07T11:30:09.216Z,6378314.867081,214.867081,105.39709700000002
51.581567,-0.975884,215.238363,2022-08-07T11:30:13.232Z,6378315.238363,215.238363,105.768379
51.58151,-0.976038,215.595227,2022-08-07T11:30:16.228Z,6378315.595227,215.595227,106.125243
51.581437,-0.976152,215.92113,2022-08-07T11:30:20.234Z,6378315.92113,215.92113,106.45114600000001
51.581374,-0.976285,216.254077,2022-08-07T11:30:24.227Z,6378316.254077,216.254077,106.784093
51.581313,-0.976425,216.594493,2022-08-07T11:30:29.226Z,6378316.594493,216.594493,107.124509
51.581275,-0.976558,216.88593,2022-08-07T11:30:35.210Z,6378316.88593,216.88593,107.415946
51.581202,-0.976651,217.18423,2022-08-07T11:30:39.212Z,6378317.18423,217.18423,107.71424600000002
51.581115,-0.976743,217.517761,2022-08-07T11:30:43.219Z,6378317.517761,217.517761,108.04777700000001
51.581047,-0.97687,217.85152,2022-08-07T11:30:48.221Z,6378317.85152,217.85152,108.381536
51.580971,-0.976989,218.191255,2022-08-07T11:30:53.219Z,6378318.191255,218.191255,108.72127100000002
51.580904,-0.977107,218.509483,2022-08-07T11:31:01.216Z,6378318.509483,218.509483,109.03949899999999
51.580808,-0.977204,218.872657,2022-08-07T11:31:05.226Z,6378318.872657,218.872657,109.40267300000001
51.580746,-0.977316,219.171286,2022-08-07T11:31:09.227Z,6378319.171286,219.171286,109.70130200000001
51.580676,-0.97742,219.503446,2022-08-07T11:31:13.216Z,6378319.503446,219.503446,110.033462
51.580606,-0.977523,220.195884,2022-08-07T11:31:17.235Z,6378320.195884,220.195884,110.72590000000001
51.580546,-0.977645,220.901694,2022-08-07T11:31:22.233Z,6378320.901694,220.901694,111.43171
51.580477,-0.977775,221.677278,2022-08-07T11:31:26.227Z,6378321.677278,221.677278,112.207294
51.580394,-0.977845,222.361371,2022-08-07T11:31:30.254Z,6378322.361371,222.361371,112.891387
51.580305,-0.977901,223.058996,2022-08-07T11:31:33.225Z,6378323.058996,223.058996,113.58901200000001
51.580231,-0.978008,223.785259,2022-08-07T11:31:37.250Z,6378323.785259,223.785259,114.315275
51.580145,-0.978051,224.44269,2022-08-07T11:31:41.240Z,6378324.44269,224.44269,114.972706
51.580059,-0.97813,225.165603,2022-08-07T11:31:55.222Z,6378325.165603,225.165603,115.69561900000001
51.579783,-0.978366,227.447261,2022-08-07T11:32:42.233Z,6378327.447261,227.447261,117.977277
51.57968,-0.978412,228.22761,2022-08-07T11:32:45.230Z,6378328.22761,228.22761,118.757626
51.579576,-0.978495,229.075081,2022-08-07T11:32:49.220Z,6378329.075081,229.075081,119.60509700000001
51.579511,-0.978617,229.804115,2022-08-07T11:32:54.216Z,6378329.804115,229.804115,120.334131
51.57947,-0.978778,230.593456,2022-08-07T11:32:59.229Z,6378330.593456,230.593456,121.123472
51.579408,-0.978908,231.336878,2022-08-07T11:33:03.231Z,6378331.336878,231.336878,121.86689400000002
51.579336,-0.979013,232.04623,2022-08-07T11:33:06.216Z,6378332.04623,232.04623,122.57624600000001
51.579245,-0.97912,232.723214,2022-08-07T11:33:09.234Z,6378332.723214,232.723214,123.25323000000002
51.579168,-0.979226,233.081807,2022-08-07T11:33:12.223Z,6378333.081807,233.081807,123.611823
51.579092,-0.979344,233.455536,2022-08-07T11:33:16.219Z,6378333.455536,233.455536,123.985552
51.579041,-0.979495,233.833481,2022-08-07T11:33:20.230Z,6378333.833481,233.833481,124.36349700000001
